id,error
1120822,71105.0361880792
1120823,63395.38598817615
1120824,59441.66930547648
1120825,55318.26055190301
1120826,49682.1220752148
1120827,44125.634902215854
1120828,40055.17024881105
1120829,37486.8238584948
1120830,35544.075173472964
1120831,34216.19396423879
1120832,33909.6693794766
1120833,34603.97880172291
1120834,36130.058805327346
1120835,38165.116164136074
1120836,40986.07566676225
1120837,45015.7793324548
1120838,49724.99207267617
1120839,57005.959002801435
1120840,67065.54334952314
1120841,75976.82232375785
1120842,81520.92418282105
1120843,85574.47786517275
1120844,87235.80886300738
1120845,81888.84412398047
1120846,72008.17979236715
1120847,65419.11447758619
1120848,63278.98250662108
1120849,60971.27498358127
1120850,56401.254834768486
1120851,50618.19653365743
1120852,45292.25669194435
1120853,41478.73312955364
1120854,39223.23446143589
1120855,37990.08070541826
1120856,37527.540518625676
1120857,37800.90281625137
1120858,38712.73045361301
1120859,40525.37698435587
1120860,43158.57941057329
1120861,47127.06034956911
1120862,53428.03591599685
1120863,62022.1209808093
1120864,70954.73548347503
1120865,78314.25966353608
1120866,84223.55580302108
1120867,88795.68330279148
1120868,89735.83784728227
1120869,84289.98427999252
1120870,74708.27446417231
1120871,67758.06977593827
1120872,66020.76627570075
1120873,65299.72795224832
1120874,62162.17590520642
1120875,56687.47736146584
1120876,50744.49577530023
1120877,45990.99813032415
1120878,43103.35499769095
1120879,41722.878572010726
1120880,41098.19557271506
1120881,40916.77596824512
1120882,41383.415826387696
1120883,42770.96911795746
1120884,45483.17063824406
1120885,50185.41038425942
1120886,57187.88928435292
1120887,65596.81797002003
1120888,73725.93771078787
1120889,80692.42922927429
1120890,86910.65407212444
1120891,91746.02490941065
1120892,92616.75032466264
1120893,87203.79417312217
1120894,77551.15491602937
1120895,70122.5374158518
1120896,68375.83169207523
1120897,68714.75309616183
1120898,66956.41819068346
1120899,62293.19133478135
1120900,56218.531353593324
1120901,50800.02142026417
1120902,47232.175781469086
1120903,45327.19685426825
1120904,44358.20606704873
1120905,43952.97936988061
1120906,44162.38735311155
1120907,45344.304521708735
1120908,48145.10011754392
1120909,53186.417338598876
425331,26639.35565213138
425332,23892.059462553458
425333,22448.02029794413
425334,22149.79040675478
425335,19952.47169421758
425336,18032.26296320496
425337,16216.88715912106
425338,17049.438151252456
425339,22065.05528594101
425340,28177.660787401404
425341,34854.505959248025
425342,40406.904471008565
425343,43688.3258218329
425344,45221.229236261344
425345,45853.80044963341
425346,46137.14240771096
425347,46289.13578277737
425348,45846.9556640381
425349,44263.10209100862
425350,42568.35852773331
425351,40549.6321423965
425352,37386.79685026734
425353,33920.92994942664
425354,31139.41733914576
425355,27646.34540006516
425356,24240.43345209739
425357,22860.220415837717
425358,21386.598263937525
425359,19892.880504627385
425360,18209.995404092242
425361,13957.966897823606
425362,15329.361427534724
425363,22610.712935416483
425364,29531.654649792406
425365,36105.3660812545
425366,41818.50124279978
425367,45478.026894687144
425368,47154.59757714374
425369,47788.21954017031
425370,47692.81032444494
425371,47052.44607573209
425372,46565.81274986673
425373,45918.29792010989
425374,44158.91597265847
425375,41624.818453027845
425376,39228.55576200339
425377,36689.52410928931
425378,32825.26167250512
425379,27945.020780343733
425380,24648.525725882355
425381,23292.638398283347
425382,21544.32323326708
425383,20004.13698022771
425384,17622.214348152553
425385,11714.832404326233
425386,14023.552614978347
425387,23392.269664275427
425388,30965.07069982854
425389,37351.3807464854
425390,43020.041979135705
425391,47150.23184346612
425392,49200.02272127238
425393,49551.67923603036
425394,49132.774899021155
425395,48601.03167707157
425396,47948.3716541117
425397,46850.61054167552
425398,45296.59251640187
425399,43606.55070696862
425400,41698.47084425711
425401,38645.607554145055
433105,22931.167453037524
433106,25431.421415551835
433107,28955.484490368766
433108,34090.83206690913
433109,37367.24467069247
433110,43608.80858828894
433111,47011.19505563902
433112,44731.653520079286
433113,40689.6110519058
433114,36551.454674190936
433115,32675.342097414003
433116,28712.27784279669
433117,24916.11342862222
433118,21936.062870551028
433119,19697.49028654971
433120,17766.48139475659
433121,16242.870131682
433122,15607.844300339299
433123,15947.388392436538
433124,16750.672425686338
433125,17223.591710868877
433126,17202.030775855572
433127,18455.687520819007
433128,20448.64230054709
433129,23258.38502961722
433130,27791.996369893503
433131,31143.727091902758
433132,32263.836661523517
433133,36370.069465473025
433134,44725.99553539862
433135,49009.42016644329
433136,46907.51282413442
433137,42967.976062529146
433138,39331.455980425475
433139,35691.89044078353
433140,31845.97695170773
433141,27989.878017835334
433142,24295.211131026965
433143,20918.2687526269
433144,18315.990399927286
433145,16907.3001970121
433146,16728.09256503062
433147,17395.64933633955
433148,17882.334954383587
433149,17914.95634191756
433150,17958.409310993196
433151,18658.578810375373
433152,21224.35309129214
433153,25558.948321108215
433154,29293.74407936042
433155,30611.594085509114
433156,31575.055446643255
433157,36955.27568570409
433158,46193.79143601712
433159,51020.3551812009
433160,49256.04923476802
433161,45226.461956728635
433162,41454.211096682986
433163,38050.95374495244
433164,34472.4318937953
433165,30429.712825300474
433166,26167.83484148007
433167,22317.178306862876
433168,19447.552411826182
433169,18037.303039749262
433170,18037.424557444487
433171,18618.06780535305
433172,18916.998375432388
433173,18562.79102191605
433174,18201.137106439146
433175,19423.701542432624
433176,22879.495780647343
433177,27041.022544568244
433178,29703.596481642508
433179,30367.652019004167
433180,31818.660439692063
433181,38036.09262995759
433182,47729.205367722956
433183,52917.3013587189
433184,51372.38063224112
433185,47186.388794160055
433186,43273.111477551545
433187,40029.998152212545
433188,36613.992723925505
433189,32533.510415884128
433190,28037.3818278132
433191,23832.502691960864
433192,20795.53257316602
433193,19428.03658134651
433194,19420.645866184506
433195,19833.38951548766
433196,19731.00267099801
433197,18993.01667501665
433198,18772.82855893844
433199,20587.748023675096
433200,24270.73164472335
433201,27940.306316572325
433202,29953.214528875447
433203,30559.113645123816
433204,32547.0561403461
433205,39254.43040651792
433206,49175.76112226713
433207,54594.967900745876
433208,53226.62563390492
433209,48966.33110042929
433210,44931.83493427771
433211,41736.73259158579
433212,38491.32858580674
433213,34459.05686021472
433214,29825.186181384983
433215,25475.5664040017
433216,22363.803758136684
433217,20942.696497912693
433218,20805.879590503104
433219,20907.881715898908
433220,20414.200138841177
433221,19521.773852206436
433222,19579.651047294054
433223,21749.909340657774
433224,25346.02647474628
433225,28578.060420396625
433226,30291.239827171034
433227,31052.354816017232
433228,33469.48840691896
433229,40467.250317192884
433230,50490.86568557499
433231,56054.93718302103
1148252,97007.77102368322
1148253,113759.66577837775
1148254,126898.88320369596
1148255,137789.23009169695
1148256,147231.40070367357
1148257,151678.5874945448
1148258,149397.60141325515
1148259,141898.2983466381
1148260,124526.0155335448
1148261,94768.44940789077
1148262,71255.90554295524
1148263,54687.61863049571
1148264,41564.04884698283
1148265,30328.53723291669
1148266,20183.372859052244
1148267,11722.151543656139
1148268,8970.64986878991
1148269,14775.3360141804
1148270,23575.41567795788
1148271,33555.57503010951
1148272,45173.80408198008
1148273,58581.64236330065
1148274,73774.69067050384
1148275,90077.50832119887
1148276,106059.23755966731
1148277,120511.65521518
1148278,133351.51168913083
1148279,145027.5093923433
1148280,153696.7186559306
1148281,156616.44935751153
1148282,153455.1304544295
1148283,145923.8463681624
1148284,129868.55535356
1148285,101104.7937530766
1148286,77547.29476570702
1148287,60002.436924455644
1148288,45207.53411631797
1148289,31678.069259919965
1148290,18991.98957944529
1148291,7435.029746249593
1148292,6464.648104083832
1148293,16928.972090270614
1148294,28174.890805829094
1148295,40404.524227327965
1148296,54190.427648485005
1148297,69181.11732100243
1148298,84804.66411386902
1148299,100703.44630678774
1148300,115997.97546128984
1148301,129653.16482597525
1148302,141858.13934130213
1148303,152338.8918442529
1148304,159160.42269171335
1148305,160116.51698593528
1148306,156126.7847773397
1148307,149497.56430708116
1148308,135575.50017179886
1148309,107661.52889552388
1148310,83283.76545339263
1148311,64097.119917808304
1148312,47380.18743315073
1148313,31957.63625146437
416955,8027.431903262223
416956,7072.792737582449
416957,6518.7026676970245
416958,7079.7102187360915
416959,6502.002186812707
416960,5672.205899816097
416961,5007.215307175803
416962,4508.088557782872
416963,4103.397216624459
416964,3756.099151091343
416965,3474.921854894093
416966,3247.487157322023
416967,3106.5046001221986
416968,3051.9816376487006
416969,3007.500286690264
416970,3113.9325852456477
416971,3294.0603578227533
416972,3338.73721560489
416973,3857.781843508522
416974,4142.538618450886
416975,4453.3030221866375
416976,5118.783953250044
416977,6206.814709209892
416978,7864.996574365224
416979,8907.352286244884
416980,7347.321142719951
416981,6581.718417506694
416982,6879.387366187441
416983,6275.150365150992
416984,5478.151065323203
416985,4869.572070445671
416986,4439.705237638705
416987,4085.8541756483937
416988,3785.198839683844
416989,3500.5906647873326
416990,3318.4063150696097
416991,3115.4752053499265
416992,3081.2250128263126
416993,3117.3220718177663
416994,3119.729923094125
416995,3256.6722487388965
416996,3635.0043779193634
416997,3910.4171340815483
416998,4051.2809919488664
416999,4461.42311582597
417000,5495.285247653888
417001,6914.93096328098
417002,8730.777423828604
417003,9324.415359552577
417004,7497.887585866753
417005,6734.573737567323
417006,6878.1902576529565
417007,6173.278571651568
417008,5369.265135761087
417009,4754.417727657718
417010,4365.006181366931
417011,4057.2721652067958
417012,3793.0617855353084
417013,3543.8485713955565
417014,3320.2127890609577
417015,3200.926201200903
417016,3130.1334700672674
417017,3085.663025723507
417018,3176.942653720754
417019,3453.716994856207
417020,3720.143612880219
417021,3828.9071217309925
417022,3991.750875021362
417023,4715.997998079697
417024,6010.073332055463
417025,7589.7487665515455
417026,9356.199634317354
417027,9586.347225330006
417028,7637.946498347775
417029,6913.264333967244
417030,6962.784052656655
417031,6163.550790597609
417032,5301.104353013347
417033,4679.091847383105
417034,4285.784802469333
417035,4026.91533643108
417036,3787.632271948641
417037,3564.505998840548
417038,3384.7761905931725
417039,3225.952166817106
417040,3117.1573978651177
417041,3147.0150570481737
417042,3325.1742549065566
417043,3547.105607444327
417044,3687.211833949937
417045,3753.315297970443
417046,4085.1013140483483
417047,5095.684776727484
417048,6521.470493949631
417049,8182.16440139756
417050,9833.821067033688
417051,9778.170267776924
417052,7783.2047630278485
417053,7102.443978638764
417054,7091.036028582648
417055,6213.316235386062
417056,5268.26531459921
417057,4613.923308616554
417058,4232.192325018013
417059,3985.4110572555455
417060,3786.589547895112
417061,3601.6628444711387
417062,3397.742932797209
417063,3222.3648213182423
417064,3173.5806023134814
417065,3259.1483287232163
417066,3419.3737565311403
417067,3556.4791783737983
417068,3633.755261880863
417069,3746.465768549723
417070,4304.107852026825
417071,5499.259742295486
417072,7000.431258764892
417073,8703.332099989571
417074,10214.972441564529
417075,9934.641162504911
417076,7919.928894785347
417077,7309.6597303737435
417078,7251.180135724386
417079,6282.609432816899
417080,5267.294623060412
417081,4581.629714299078
417082,4183.2460035880695
417083,3954.4347277221027
417084,3789.2865115095324
417085,3601.787365254983
417086,3392.6977495431047
417087,3262.4654941840804
417088,3264.8627014567996
417089,3351.117429170668
417090,3449.8697529666965
417091,3534.3722310113844
417092,3606.879864731919
417093,3818.9516332826106
417094,4581.576113038457
417095,5900.196215287164
417096,7447.19714366462
417097,9160.73271065654
417098,10533.024295237168
417099,10065.574738726993
417100,8061.750315538588
417101,7531.50041139238
417102,7414.159146085325
417103,6374.160045789554
417104,5299.056256221562
417105,4565.37135363773
417106,4146.906034766241
417107,3930.0079890248244
417108,3772.210806703606
417109,3585.2939473786832
417110,3410.309240357499
417111,3334.094853923309
417112,3350.736219123311
417113,3397.000813681889
417114,3448.3244873932485
417115,3519.0893024600923
417116,3612.2673753512154
417117,3953.307752506364
417118,4891.550541104905
417119,6283.84298569768
417120,7860.049015778309
417121,9569.57707587046
417122,10802.316594466301
417123,10182.566373621105
417124,8213.455596973006
417125,7746.249341696896
417126,7580.7470023707865
417127,6485.276993966466
417128,5349.472385860152
417129,4564.585272465186
417130,4122.359528722955
417131,3900.9501462106496
417132,3743.3478802856685
417133,3578.005657180107
417134,3453.266713703188
417135,3409.7518846181106
417136,3407.7611308562687
417137,3411.4058249032264
417138,3441.8527235660968
417139,3514.822932184419
417140,3652.582239818497
417141,4139.254224072412
417142,5208.364611514289
417143,6644.820069064191
417144,8245.942263491148
417145,9936.591560676568
417146,11036.669634825552
417147,10293.060430806108
417148,8363.447768749043
417149,7952.850452537146
417150,7752.46604369842
417151,6608.355904204821
417152,5414.311306308712
417153,4577.937966375938
417154,4104.245685444917
417155,3869.2288082822342
417156,3717.196864475521
417157,3587.8617624265207
417158,3507.1904177198
417159,3470.5277913420396
417160,3437.954560252039
417161,3411.1711663339124
417162,3438.0782884186096
417163,3525.4746565437663
417164,3731.489564204322
417165,4356.589858433057
417166,5518.504496769608
417167,6986.984250135968
417168,8607.942593738593
417169,10269.585521163759
417170,11245.16366716572
417171,10395.731680219493
417172,8508.483281264518
417173,8156.171524421124
417174,7928.45149860042
417175,6739.683926607679
417176,5490.745061000953
417177,4601.980977367865
417178,4091.858193114212
417179,3840.8230866072863
417180,3701.6225706594923
417181,3610.827934233748
417182,3558.2687108324876
417183,3512.008619826789
417184,3448.965830033441
417185,3405.609826491983
417186,3441.818675280772
417187,3555.4410300997347
417188,3843.5571153114997
417189,4589.283248044602
417190,5818.877914410774
417191,7313.359425311016
417192,8948.731087308859
417193,10574.214574850661
417194,11431.444782313183
417195,10490.7109207932
417196,8651.590104539042
417197,8359.43115344851
417198,8107.153336054328
417199,6876.541513145251
417200,5575.334100948778
417201,4634.646643257804
417202,4086.512489962026
417203,3820.5850765021105
417204,3697.7605386843334
417205,3639.3440435498514
417206,3599.667081193358
417207,3535.708522369825
417208,3447.6387553357517
417209,3401.5689306633453
417210,3456.268524696492
417211,3605.2741778484015
417212,3980.6061361688244
417213,4828.570168207848
417214,6109.404255355168
417215,7625.589931920032
417216,9270.205140484679
417217,10853.70665217164
417218,11598.767454430128
417219,10580.630500455365
417220,8795.582574802354
417221,8562.919641431787
417222,8286.851255702612
417223,7016.157272318954
417224,5665.445681995927
417225,4675.312734061893
417226,4089.8056182491637
417227,3810.3697443148185
417228,3703.1799569808
417229,3667.653666908367
417230,3629.1626239524458
417231,3544.8095380441846
417232,3440.4693427221177
417233,3403.5869530433038
417234,3482.156221534112
417235,3673.193415660824
417236,4136.1470139353005
417237,5069.738000287877
417238,6389.956393001485
417239,7924.624448709995
417240,9573.776533190921
417241,11110.974840030449
417242,11750.894272919517
417243,10667.964845692635
417244,8941.315906807806
417245,8765.81341145668
417246,8465.627242225783
417247,7156.386292294083
417248,5759.925193991917
417249,4723.72338735324
417250,4102.278054581904
417251,3810.092796392947
417252,3714.8852992162256
417253,3692.2313205533433
417254,3646.8477758666504
417255,3543.512312580476
417256,3432.8181553200616
417257,3413.463885644492
417258,3518.8831394224326
417259,3757.4758013816513
417260,4305.200440813918
417261,5309.345109134801
417262,6660.541761964671
417263,8211.442658007514
417264,9860.815959706466
417265,11349.115523437295
417266,11891.23306668689
417267,10754.088182719217
417268,9088.551870952982
417269,8966.705162709779
417270,8641.948180797497
417271,7296.328368095964
417272,5858.1907664649825
417273,4779.348769282267
417274,4123.911155121843
417275,3818.863346675347
417276,3730.1681240988146
417277,3711.2920611293307
417278,3654.372251577121
417279,3536.0555193482687
417280,3427.9927813520903
417281,3431.440006773543
417282,3566.043658975822
417283,3856.3666518263262
417284,4483.284337600464
417285,5545.051432185401
417286,6921.665501458589
417287,8486.953488202911
417288,10132.894178817045
417289,11571.140599611743
417290,12022.264770123355
417291,10839.52577766271
417292,9236.49812797129
417293,9164.306953360367
417294,8815.219655026469
417295,7435.759026040612
417296,5959.747106401653
417297,4841.7211357281985
417298,4154.39273493728
417299,3835.358256131803
417300,3746.9623852167715
417301,3724.4774251595773
417302,3654.0457693399417
417303,3525.76375185647
417304,3427.8188862988554
417305,3457.476408580463
417306,3623.2579906280453
417307,3967.656704898104
417308,4666.657572971719
417309,5775.615025357871
417310,7174.016965734859
417311,8752.099427614417
417312,10391.739089583336
417313,11779.542898650734
417314,12145.611935223995
417315,10924.395426698093
417316,9384.280142531563
417317,9358.006498906796
417318,8985.511537142154
417319,7574.691322112712
417320,6064.285053643968
417321,4910.457884878698
417322,4193.087332922616
417323,3858.177932965818
417324,3763.978607311412
417325,3732.2754646812627
417326,3648.0735454568207
417327,3515.0977187738226
417328,3433.439232730974
417329,3491.383269917512
417330,3689.823627273835
417331,4088.991859461226
417332,4852.504305791438
417333,6000.5200380671295
417334,7418.360434704258
417335,9007.917652489601
417336,10638.945757566193
417337,11976.205943268722
417338,12262.36108164375
417339,11008.682754631056
417340,9531.306584612825
417341,9547.835768270246
417342,9153.197699131035
417343,7713.276057488181
417344,6171.627300667298
417345,4985.1119073516475
417346,4239.1606879406745
1164434,8574.192578518769
1164435,10369.299795464107
1164436,8762.020004056481
1164437,8088.528898894313
1164438,9295.596483154817
1164439,11061.231014861374
1164440,13078.760854223183
1164441,13090.574963490373
1164442,10971.061941357004
1164443,13827.656496776806
1164444,20117.163125712137
1164445,23522.44580719783
1164446,18123.959396945505
1164447,12582.382187628313
1164448,9709.303645645294
1164449,8167.930125466458
1164450,7469.981015119744
1164451,7833.648115091748
1164452,7374.323987281308
1164453,5735.236453316211
1164454,4672.7612901297725
1164455,5090.8223256500005
1164456,5975.176785643684
1164457,7094.826706578235
1164458,9012.757539716238
1164459,10394.049549425437
1164460,9804.699772168588
1164461,9759.123893928037
1164462,11816.127716158113
1164463,13427.280456021526
1164464,12465.636526499993
1164465,10033.619192429862
1164466,10042.333383751358
1164467,12911.057283552957
1164468,19403.305206032997
1164469,22129.498211752725
1164470,17579.513916486627
1164471,12815.572162018103
1164472,10303.379572164273
1164473,9376.586849968138
1164474,8211.279696608563
1164475,7417.901862859942
1164476,7122.177234819062
1164477,6092.326804874868
1164478,4898.738886512103
1164479,4911.9463156382335
1164480,6261.717542655152
1164481,8146.294143892159
1164482,9791.442241469236
1164483,10551.04832843579
1164484,10533.597104328834
1164485,11265.619320253614
1164486,12714.078455071332
1164487,12795.072445728543
1164488,10661.970731362235
1164489,8514.498455893765
1164490,9382.730394199376
1164491,12864.247973270283
1164492,20815.204967145153
1164493,22883.430369532125
1164494,17897.412239332407
1164495,13467.555817978839
1164496,11160.185031049878
1164497,9805.784333816595
1164498,8632.138437426793
1164499,7793.790648075313
1164500,7120.464146972745
1164501,6102.744321506284
1164502,5126.325119477799
1164503,5182.234194157802
1164504,6669.952946710245
1164505,8888.434167489342
1164506,10542.381858964323
1164507,10961.686766869912
1164508,10905.22746014063
1164509,11660.610866534997
1164510,12536.470537697265
1164511,12013.680021602313
1164512,9994.748137813438
1164513,8292.673004733882
1164514,9100.687139247995
1164515,13806.110210980469
1164516,22816.375603957134
1164517,24381.477205828513
1164518,18944.448953917752
1164519,14254.75043701052
1164520,11724.243757729568
1164521,10225.752727119316
1164522,9145.069919597188
1164523,8215.826966126271
1164524,7163.988184577737
1164525,6029.481000449308
1164526,5329.511176559373
1164527,5660.050415016325
1164528,7255.433574447279
1164529,9513.760843553982
1164530,11105.591437435396
1164531,11282.429258266726
1164532,11019.066070149842
1164533,11656.269715044606
1164534,12322.727253420486
1164535,11671.84385565426
1164536,9859.533811140303
1164537,8478.426745208175
1164538,9578.860087422805
1164539,15341.139050312306
1164540,24688.266845118644
1164541,25975.15026929377
1164542,20290.47294983359
1164543,15175.457526126696
1164544,12176.030043260102
1164545,10425.842207030752
1164546,9409.693932548947
1164547,8528.99276926324
1164548,7299.782568047707
1164549,6052.371011046912
1164550,5522.189288627797
1164551,6149.397238514563
1164552,7930.226465177351
1164553,10153.027449509415
1164554,11542.250261958612
1164555,11459.842173405974
1164556,11023.123398112384
1164557,11569.662899246901
1164558,12147.576942168043
1164559,11567.882192246801
1164560,10078.856895127572
1164561,9034.027350441032
1164562,10583.94924046126
1164563,16951.79525494229
1164564,26315.682958361907
1164565,27483.04811199758
1164566,21691.046098111427
1164567,16024.980865064215
1164568,12373.630390106495
1164569,10459.161636086348
1164570,9581.571758742492
1164571,8730.603671848385
1164572,7417.34507764842
1164573,6160.216333534589
1164574,5780.216820339989
1164575,6650.117499175623
1164576,8605.36006564748
1164577,10776.517764593958
1164578,11911.370803918446
1164579,11547.880256774703
1164580,10959.017495392909
1164581,11457.252316895023
1164582,12055.840663398614
1164583,11666.214909009206
1164584,10519.16918159623
1164585,9820.964220286978
1164586,11772.083216104009
1164587,18441.98531921945
1164588,27779.311170668825
1164589,28918.153397908507
1164590,22996.14092888092
429074,4499.4138376212595
429075,4371.232136105653
429076,3476.1153841894948
429077,2553.73594813348
429078,3497.8176424230533
429079,5045.953907754485
429080,6324.377728419843
429081,7242.319731773812
429082,7966.005938157908
429083,8530.255983626152
429084,10393.924225751329
429085,10787.736437814221
429086,11670.958207135103
429087,13558.125544396571
429088,11834.296588109502
429089,9411.256496411877
429090,9192.595673545886
429091,7770.408319998957
429092,7091.783109651697
429093,6412.236575078055
429094,5741.65860355132
429095,5315.00552793814
429096,5259.191477839884
429097,5412.05645808378
429098,5096.514708900857
429099,4082.7938317080643
429100,3036.2761875039732
429101,2669.6817796550026
429102,3488.860926324787
429103,5140.8197126789455
429104,6527.170639013037
429105,7088.005916687061
429106,8228.78084114814
429107,9727.414296659132
429108,9812.265591747613
429109,10227.734665156668
429110,11485.735945813449
429111,12526.977890435192
429112,11916.318616848337
429113,9634.589955207803
429114,8322.596827579619
429115,7989.47745092529
429116,7534.963812667735
429117,6788.367108137118
429118,5969.954871362251
429119,5501.713580066974
429120,5444.686881707476
429121,5522.261269167211
429122,5094.615351059102
429123,4138.660317047309
429124,3184.940539568907
429125,3033.4772171700447
429126,3980.7553065589373
429127,5114.8207032047585
429128,6146.142913424122
429129,7755.47118701914
429130,8987.55105961758
429131,9256.707555976389
429132,8936.222411190796
429133,9407.450892345218
429134,11348.666187900753
429135,12575.737484847554
429136,11308.41369527135
429137,8945.465126731991
429138,8121.07175263354
429139,8216.694677998283
429140,7913.0751798659585
429141,7141.695219030414
429142,6235.780975335504
429143,5666.8245260852855
429144,5557.57926270906
429145,5529.637505247631
429146,5139.312472945395
429147,4339.943996148411
429148,3613.081241118356
429149,3449.1260444610966
429150,4033.3223616493747
429151,5196.731068535785
429152,6613.321929320881
429153,7985.580282273611
429154,8814.250160490681
429155,8714.893106609257
429156,8316.282919292158
429157,9037.185473340865
429158,11220.549774729874
429159,12326.143964401093
429160,10734.383005801881
429161,8532.407421418744
429162,8070.318103393853
429163,8403.183681288487
429164,8205.365772943074
429165,7459.519781166496
429166,6541.288078273793
429167,5830.537621153358
429168,5599.771656757825
429169,5593.737479389703
429170,5285.571644095839
429171,4568.372642922713
429172,3891.6866275274115
429173,3772.9697316721804
429174,4342.1660441825
429175,5453.805805884905
429176,6796.686553873601
429177,7989.479879068948
429178,8546.066913981422
429179,8234.108202074367
429180,7855.751209699847
429181,8837.522860330688
429182,11079.356526043772
429183,12036.649274477099
429184,10398.792994995814
429185,8292.601143922804
429186,8007.745320325243
429187,8516.458222228475
429188,8470.574270165811
429189,7778.566176070924
429190,6787.0498581678285
429191,5994.624427345594
429192,5727.9158010419205
429193,5687.048596537847
429194,5371.8438133715645
429195,4751.158351551565
429196,4217.798831185285
429197,4155.413647201264
429198,4665.488083067324
429199,5642.803057697675
429200,6881.329417320418
429201,7945.176249716488
429202,8269.683918350724
429203,7805.893940856435
429204,7516.191091015733
429205,8691.4585189127
429206,10993.139568099103
429207,11846.65741042692
429208,10144.462408867841
429209,8088.7556813657675
429210,7933.343473525856
429211,8617.54818218427
429212,8699.952734184508
429213,8038.577070999553
429214,7037.084772862807
429215,6218.4407619209705
429216,5867.076595145813
429217,5739.035626677445
429218,5445.724078610583
429219,4964.743716876618
429220,4571.727126714157
429221,4522.609511325567
429222,4930.891927631905
429223,5807.071880778277
429224,6961.185817950991
429225,7865.52882369791
429226,7982.23692591045
429227,7430.535339873125
429228,7264.047077092715
429229,8610.692818783384
429230,10940.8656016878
429231,11705.760476178013
429232,9943.503134920356
429233,7902.416044075943
429234,7860.9181193533195
429235,8693.486503569895
429236,8882.390778156208
429237,8285.311274851374
429238,7313.570293897272
429239,6451.223891892866
429240,5980.9814837455015
429241,5777.604621491379
429242,5544.105180630042
429243,5203.484143964637
429244,4908.324038331731
429245,4847.115718154761
429246,5171.800422126868
429247,5971.770658805296
429248,7028.175076424964
429249,7755.121388123321
429250,7694.764831157073
429251,7111.950113806263
429252,7076.765714243359
429253,8565.432460664777
429254,10921.352166727584
429255,11603.055765196359
429256,9768.106385326899
429257,7730.525948159665
429258,7786.9050005045365
429259,8744.096580366668
429260,9045.42933695701
429261,8535.24286932265
429262,7592.042436734753
429263,6665.122194196736
429264,6078.742763672818
429265,5829.925835555836
429266,5668.104837377498
429267,5443.865720870111
429268,5216.323390083585
429269,5137.916403380415
429270,5402.663425683064
429271,6135.569167373336
429272,7073.290753490367
429273,7622.986593756163
429274,7422.225318056999
429275,6839.460515224201
429276,6934.165818901711
429277,8552.563799576334
429278,10928.332484638104
429279,11522.110330157086
429280,9611.831361002838
429281,7575.482873759558
429282,7712.458779151381
429283,8783.179402412821
429284,9203.179099704876
429285,8781.324006452865
429286,7853.583081592244
429287,6858.320803986447
429288,6177.368312645997
429289,5904.08373406236
429290,5808.648688827946
429291,5675.937857695776
429292,5496.160474389171
429293,5404.8394959228435
429294,5626.8095389043265
429295,6290.244098715047
429296,7098.105018031635
429297,7480.163048912634
429298,7166.0621232092235
429299,6605.5073436717485
429300,6830.473202754324
429301,8566.116835991343
429302,10951.209580446553
429303,11457.48242334083
429304,9478.399357267906
429305,7439.507633045314
429306,7641.9669530914625
429307,8820.39177716106
429308,9356.528284334985
429309,9013.661507179124
429310,8093.209265666017
429311,7038.501202083322
429312,6286.173749758601
429313,6000.238679412605
429314,5958.938463426122
429315,5895.367990621418
429316,5751.251375712027
429317,5653.620515548309
429318,5842.789184262299
429319,6432.942423682643
429320,7106.094254563405
429321,7331.599673765142
429322,6928.236329261317
429323,6407.98243625221
429324,6758.921547687637
429325,8597.494326387534
429326,10985.484188254806
429327,11411.1768892865
429328,9370.345310789067
429329,7322.751769315747
429330,7579.040014546199
429331,8858.457919953187
429332,9502.129861997208
429333,9227.821422891326
429334,8312.574430115266
429335,7212.947756981624
429336,6409.978897123876
429337,6115.516698154385
429338,6113.283072719252
429339,6100.809649850923
429340,5985.303368303709
429341,5887.136912904094
429342,6049.150509481384
429343,6562.628602243093
429344,7100.061652907647
429345,7182.153857084991
429346,6711.51072657332
429347,6243.301303444558
429348,6711.538045600707
429349,8641.497435643825
429350,11031.542415921029
429351,11385.09185404985
429352,9286.835747533825
429353,7224.289101809566
429354,7525.062916379364
429355,8897.003178584724
429356,9637.18682659619
429357,9422.898656223295
429358,8515.966476200027
429359,7387.54669577084
429360,6549.431527359384
429361,6245.463486195007
429362,6268.041577533874
429363,6292.576765137517
429364,6201.022668235924
429365,6106.8419063652655
429366,6244.986784260897
429367,6679.30145687026
429368,7083.372911137869
429369,7036.539678323571
429370,6516.8162500156495
429371,6106.142245964203
429372,6682.290580000442
429373,8696.515223870174
429374,11090.409327112511
429375,11378.835029541931
429376,9225.607366880136
429377,7143.068950909362
429378,7480.050844901929
429379,8934.524811155914
429380,9760.155414233634
429381,9600.634621453697
429382,8708.163849277837
429383,7565.326168703475
429384,6702.715449520809
429385,6386.228984888138
429386,6421.065949466881
429387,6471.179203488372
429388,6400.394607140327
429389,6313.891286132731
429390,6429.928355341467
429391,6783.852918632139
429392,7059.687159559408
429393,6898.063375653797
429394,6343.009259703079
429395,5991.490357710628
429396,6667.730688698532
429397,8762.254289570948
429398,11162.222466958872
429399,11390.789409968183
429400,9184.207150610358
429401,7077.96854276237
429402,7443.101317156917
429403,8969.548169087537
429404,9871.1200387667
429405,9763.890497732034
429406,8892.776073224197
429407,7747.259080790735
